FECHA_CORTE;CAMA;HABI;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;TELEF1;TELEF2;TELEF3;TELEF4;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;E_MAIL;PAGINA_WEB;CLASE;CATEGORIA;NRO_CERTIFICADO;FECHA_EXPEDICION;REP_LEGAL
20260824;52;43;20601098424;HILROQ II E.I.R.L.;"HILROQ II";;;;982122342/56212295;Calle;URB. LA ESTANCIA;MZ -A;LOTE 3;;CI.;;110101;ICA;ICA;ICA;hilroqhilroq@gmail.com;;Hotel;3 Estrellas;120-16/DT-ICA;13-DIC-2016 06:00:00;Roque Bedriñana Calle
20260824;42;21;20130108629;Compañia Nacional Hotelera Churin S.A.C.;LAS TERMAS - ANEXO;;;;12251602;AV.;LARCO HERRERA;411;;;;;150906;LIMA;OYÓN;PACHANGARA;reservas@churinperu.com;www.churinperu.com;Hotel;2 Estrellas;004-09/2013 Dircetur;17-SEP-2013 05:00:00;Carlos Filomeno Bisso Cruzado
20260824;22;17;20608496646;ATENAS PARK E.I.R.L.;  ATENAS PARK;;;;999785494/9698228026;LT.;-;28;A;;PQ.;URBANIZACIÓN DIVINO MAESTRO;110101;ICA;ICA;ICA;tmeza_66@hotmail.com;;Hostal;3 Estrellas;231-2021;25-NOV-2021 06:00:00;Rodolfo Chavez Arnao
20260824;53;53;20502468767;Inversiones Caribbean Sociedad Anonima Cerrada;CARIBBEAN;;;;;JR.;CARLOS AUGUSTO SALAVERRY;3560  3562;;;;;150117;LIMA;LIMA;LOS OLIVOS;inversionescaribbeansa@gmail.com;;Hotel;2 Estrellas;495;27-OCT-2020 05:00:00;Avelino Valentín Ccaycho Chiara
20260824;33;21;10753312761;DIAZ DIAZ ROBERT;SOL DE ORO;;;;919460154;AV.;SIMON BOLIVAR;409;;;;;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;u21215802@utp.edu.pe;;Hostal;2 Estrellas;983-2024;01-ABR-2024 05:00:00;Robert Diaz Diaz
20260824;9;6;10446897182;ALVA BRICEÑO, NEIRA EMPERATRIZ;EL MIRADOR CHACHAPOYAS;;;;949509909;AV.;ANGELA SABARBEIN ;505;;;;;010101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;elmiradorchachapoyas@gmail.com;www.elmiradorchachapoyas.com;Hostal;2 Estrellas;002-2023;16-AGO-2024 05:00:00;Neira Emperatriz Alva Briceño
20260824;44;25;10180452066;JIMENEZ PULIDO, VICTOR ROBERTO;SANTA LUISA;;;;950836337;Calle;JORGE CHAVEZ;330;101;;;;131201;LA LIBERTAD;VIRÚ;VIRU;;;Hotel;2 Estrellas;333-2013;26-MAR-2013 05:00:00;Victor Roberto Jimenez Pulido
20260824;418;300;20334766714;INVERSIONES LA RIOJA S.A.;JW MARRIOTT HOTEL LIMA;;;;2177171/2177000;AV.;MALECON DE LA RESERVA;615;;;;;150122;LIMA;LIMA;MIRAFLORES;front.office@jwmarriottlima.com.pe;www.jwmarriottlima.com;Hotel;5 Estrellas;950-029-Mincetur-Ren;01-JUN-2015 05:00:00;Heinz Gunther Rudolf Prelle Mayuri
20260824;7;6;10215070765;LOBO DE ASCENCIO NOEMI GRISELDA;LINDO PERU;;;;56277547;Calle;CAMANA;N°257;;;;;110101;ICA;ICA;ICA;;;Hostal;1 Estrella;058-2014;12-DIC-2014 06:00:00;Noemi Griselda Lobo De Ascencio
20260824;27;11;20530953301;O´Pal Sierra Resort S.A.C.;O´PAL;;;;43391015;CAR.;CENTRAL PATIVILCA - CARAZ;S/N;;;FND.;FUNDO SAN LUIS  CARRETERA CENTRAL PATIVILCA KM 266.2;021201;ÁNCASH;HUAYLAS;CARAZ;reservas@opalsierraresort.com;www.opalsierraresort.com;Hostal;3 Estrellas;104-2013-Dircetur-A;15-MAR-2019 05:00:00;Cesar Rafael O'Phelan Mendizabal
20260824;34;19;10164560428;ZACARIAS CORREA CARRASCO;LIRIO;;;;931453100;AV.;JOSE BALTA;1754;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;Hostal;2 Estrellas;1018-2024;12-NOV-2024 05:00:00;Zacarias Correa Carrasco
20260824;61;44;20492979717;INVERSIONES TURISTICAS KILLA SOCIEDAD ANONIMA CERRADA - INTURKILLA S.A.C.;LIMAQ;;;;6064446/946043739/998144498;JR.;LOS CONDORES;112;;;;;070102;CALLAO;PROV. CONST. DEL CALLAO;BELLAVISTA;reservas@hotellimaq.com;https://www.hotellimaq.com/;Hotel;3 Estrellas;N° DE REGISTRO 053-2019;03-MAY-2019 05:00:00;Yovanna Gushiken Higa
20260824;57;31;10192175289;Ventura Casquin Genoveva Graciela;EL EDÉN;;;;978843231;LT.;3 MZ A1;;;;A.H.;28 DE JULIO;140113;LAMBAYEQUE;CHICLAYO;REQUE;gracielaventura77@gmail.com;;Hostal;2 Estrellas;579-2016;02-MAY-2016 05:00:00;Genoveva Graciela Ventura Casquin
20260824;56;18;20604440565;KOKO BARRANCO S.A.C.;VIAJERO KOKOPELLI HOSTEL;;;;981194926;AV.;PARACAS ;128;;;;;110505;ICA;PISCO;PARACAS;gerenciaparacas@hostelkokopelli.com;www.hostelkokopelli.com;Albergue;Sin Categoria;200-2020/DZP;04-AGO-2020 05:00:00;Thomas Oliver Martin Weiß 
20260824;32;23;10409094495;Prado Cavero, Esther Delma;HOSPEDAJE PRADOS;;;;64545097;JR.;COLONOS FUNDADORES;504;;;;;120601;JUNÍN;SATIPO;SATIPO;;;Hostal;2 Estrellas;Certificado N° 0041-2018-GRJ-DIRCETUR;16-ABR-2018 05:00:00;Esther Delma Prado Cavero
20260824;69;33;10210135222;ROJAS NAVARRO YENNY YOVANA;MAYROS;;;;998842203;JR.;COLONOS FUNDADORES;572;;;;;120601;JUNÍN;SATIPO;SATIPO;yennyyr@hotmail.com;;Hotel;2 Estrellas;CERTIFICADO N° 098-2022-GRJ-DIRCETUR;26-JUL-2022 05:00:00;Juan Mesias Mayta Gomez
20260824;23;11;20480757115;FLORIDA INVESTMENTS E.I.R.L.                                                                        ;FLORIDA;;;;74272632/947545751;Calle;JUAN CUGLIEVAN;608;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;floridahostal608@outlook.com;www.floridadhostal.com;Hostal;3 Estrellas;895-2020;13-MAR-2020 05:00:00;Cesar Ivan Chavez Chavez
20260824;17;15;10154012546;FLORES DIAZ PACIFICO;PACIFIC;;;;994301840;AV.;PANAMERICANA SUR;MZ.44;;;LO.;;150505;LIMA;CAÑETE;CHILCA;hpacific.ch@gmail.com;;Hostal;3 Estrellas;026;22-ABR-2024 05:00:00;Pacifico Flores Diaz
20260824;61;55;20601038626;Inversiones Grupo Liang S.A.C.;ROSEDALE;;;;;Calle;JOSE DE LA TORRE UGARTE;264  268;;-12.088943251836922, -77.03307733226505;;;150116;LIMA;LIMA;LINCE;;;Hotel;2 Estrellas;123-001-Mincetur-Cla;13-OCT-2016 05:00:00;Xin Hua Liu 
20260824;40;20;10275426364;SILVA GARCIA, JOSE AUDOMARO;MANANTIAL;;;;968815418/74613958;Calle;FRANCISCO CABRERA;681;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;silvabautistamaycol@gmail.com;;Hotel;2 Estrellas;992-2024;17-MAY-2024 05:00:00;Jose Audomaro Silva Garcia
20260824;142;71;20503405629;Inversiones Ampsoes Sa;PERU PACIFICO;;;;;AV.;CUBA;127;;, ;;;150113;LIMA;LIMA;JESÚS MARÍA;reservas@hotelperupacifico.com;www.hotelperupacifico.com;Hotel;2 Estrellas;222-001-Tur-Mod-Inde;26-ENE-2018 05:00:00;Joe Michell Villazon Obeso
20260824;14;8;10106258967;AÑAZCO RUIZ, ROSARIO HERODITH;LA JOYA;;;;990168715;JR.;16 DE JULIO ;913;;;;;010110;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;rosario.infolajoya@gmail.com;;Hostal;2 Estrellas;005-2024;03-JUL-2024 05:00:00;Rosario Herodith Añazco Ruiz
20260824;36;18;20489334161;CORPORACION CRUCERO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;SECRETOS;;;;914247161;Calle;LAS MARGARITAS;185;;;;;150118;LIMA;LIMA;LURIGANCHO;jhans2017.tu@gmail.com;;Hostal;2 Estrellas;D22-2024-MML-GDE-ST;04-JUN-2024 05:00:00;Luisa Meza Justiniano
20260824;34;23;20607769134;Hotel Maracuya Rodrigo Ii E.I.R.L.;HOTEL MARACUYA RODRIGO II;;;;74318520/952034329;Calle;ALFONSO UGARTE;1196;;;;;140308;LAMBAYEQUE;LAMBAYEQUE;OLMOS;jessica_torres_carrasco@hotmail.com;;Hotel;2 Estrellas;940-2022;30-JUN-2022 05:00:00;Jessica Del Pilar Torres Carrasco
20260824;20;20;20510725299;Castañeda Pedroza Sociedad Anonima Cerrada;EL CONQUISTADOR;;;;;AV.;CAMINOS DEL INCA;2376;;;;;150140;LIMA;LIMA;SANTIAGO DE SURCO;;;Hostal;2 Estrellas;080-001-Mincetur-Cla;02-MAY-2016 05:00:00;Carlos Edemir Castañeda Pedroza
20260824;240;120;20274361531;Gran Hotel El Golf Trujillo S.A.;COSTA DEL SOL WYNDHAM TRUJILLO;;;;;AV.;LOS COCOTEROS;505;;;;;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;acarmelino@costadel solperu.com;https://www.costadelsolperu.com;Hotel;5 Estrellas;753-2018;20-JUL-2018 05:00:00;Alexander Carlos Carmelino Garcia
20260824;54;54;20548880662;Corporacion & Negocios Sagitario S.A.C.;GENOVA;;;;;Calle;TOMAS GUIDO;250;;-12.0867857232785, -77.0335628476082;;;150116;LIMA;LIMA;LINCE;genovahostallima@gmail.com;;Hostal;2 Estrellas;516;19-ENE-2021 05:00:00;Andres Avelino  Huamayalli Cruz
20260824;28;28;20608904833;Hotel E.H.M. E.I.R.L.;SUITE MILANO;;;;;JR.;PEDRO CONDE;108;;;;;150116;LIMA;LIMA;LINCE;;;Hotel;2 Estrellas;613;08-JUN-2022 05:00:00;Ricardo Fortunato Caqui Almendrades
20260824;22;7;10409159422;ACOSTA TORRES, CAROLINA;HOSTAL PERU REY;;;;947401108;Calle;MZ "L" LOTE 14;;;A ESPALDAS DE LA INSTITUCIÒN EDUCATIVA PRIMARIA ANTONIA ZAPATA;URB.;CASTILLA DE ORO ;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;carolina_at03@hotmail.com;;Hostal;2 Estrellas;287-2011;14-OCT-2020 05:00:00;Carolina Acosta Torres
20260824;203;148;20334766714;INVERSIONES LA RIOJA S.A.;COURTYARD LIMA MIRAFLORES;;;;;Calle;SCHELL;430  438;;;;;150122;LIMA;LIMA;MIRAFLORES;;www.jwmarriottlima.com;Hotel;5 Estrellas;112-001-Mincetur-Cla;05-SEP-2016 05:00:00;Heinz Gunther Rudolf Prelle Mayuri
20260824;30;20;20495051162;COSTA AZUL DE SAN JUAN DE MARCONA E.I.R.L.                                                          ;COSTA AZUL;;;;955960223;AV.;VICTOR MEDINA ANGULO D-17;;;;A.H.;VILLA HERMOSA;110304;ICA;NASCA;MARCONA;;;Hotel;2 Estrellas;002-2011/DZN;18-ENE-2017 05:00:00;Luis Leandro Patiño Chavez
20260824;12;8;10701841749;PRADO VALDIVIA FRANCO;SIERRA VERDE BUNGALOWS;;;;;AV.;SAN MARTIN ;s/N;;;;;150728;LIMA;HUAROCHIRÍ;SANTA EULALIA;franco..prado94@gmail.com;;Apart Hotel;3 Estrellas;057;12-JUN-2024 05:00:00;Franco Prado Valdivia
20260824;15;10;20603283814;GOCTA AMAZONAS HOTEL S.A.C.;HOSTAL GOCTA AMAZONAS ;;;;988019288/957622369;Calle;CAMINO A GOCTA ;S/N;;;CAS.;;010311;AMAZONAS;BONGARÁ;VALERA;gocta.hotel@hotmail.com;;Hostal;3 Estrellas;14-2019;10-DIC-2019 05:00:00;Juan Carlos Rabanal Rituay
20260824;26;17;10175330467;Nuðez Chavez Florinda;CUZCO;;;;74602937/996256540;Calle;PEDRO VILCHEZ BUENDIA;155;;;;;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;abrahamcruzcueva@gmail.com;;Hostal;2 Estrellas;677-2017;08-NOV-2017 05:00:00;Florinda Nuñez Chavez
20260824;44;27;20610101896;GRUPO HOTELERO SALINAS S.A.C;VILLA RETTO;;;;74651214/970455968;JR.;LOS ORFEBRES;379;;;;;140106;LAMBAYEQUE;CHICLAYO;LA VICTORIA;;;Hostal;2 Estrellas;1002-2024;21-JUN-2024 05:00:00;Jonathan Christopher Salinas Bazan
20260824;10;6;10192275631;CASTAÑEDA MORALES, OSCAR ALEJANDRO;PERU DE PACASMAYO;;;;44521528;JR.;JUNIN NRO. 35 SEC.;;;;;;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;;;Hostal;2 Estrellas;246-2012;23-ENE-2012 05:00:00;Oscar Alejandro Castañeda Morales
20260824;45;23;10062348793;Diaz Bustos, Beatriz Consuelo;EL ABUELO;;;;996760144/43394456;JR.;09 DE DICIEMBRE;257;;;;;020601;ÁNCASH;CARHUAZ;CARHUAZ;informes@elabuelohotel.com;www.elabuelohotel.com;Hotel;3 Estrellas;216-2023-DIRCETUR-A;10-MAY-2023 05:00:00;Beatriz Consuelo Diaz Bustos
20260824;16;12;10042156383;Meza Sarmiento, Felipe Zacarias;PK2;;;;968394308;AV.;UNIVERSITARIA;;;;;;100111;HUÁNUCO;HUÁNUCO;PILLCO MARCA;;;Hostal;1 Estrella;028-2013;22-JUL-2013 05:00:00;Felipe Zacarias Meza Sarmiento
20260824;61;36;20604775117;ESPACIO HOTELES SOCIEDADES ANONIMA CERRADA;AKU HOTELS;;;;;Calle;IGNACIO MERINO;116;;SAN BORJA   ;;IGNACIO MERINO;150130;LIMA;LIMA;SAN BORJA;;;Hotel;4 Estrellas;736;26-FEB-2013 05:00:00;Andres Eduardo Guevara Pineda
20260824;16;13;20481020001;Union Reyes Sac;ATLANTICA;;;;956385923;Calle;HUASCAR;385;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;2 Estrellas;265-2012;23-ABR-2012 05:00:00;Marco Antonio Jimenez Jimenez 
20260824;16;8;10192208551;DIAZ RUBIO, VICTOR JULIO;HOSTAL REAL SUIT´S;;;;945309143/76625151;Calle;AYACUCHO;610;;;CI.;;060801;CAJAMARCA;JAÉN;JAÉN;;;Hostal;3 Estrellas;401-2019;15-JUN-2019 05:00:00;Victor Julio Diaz Rubio
20260824;10;6;20611401567;GRUPO MAIA R.E S.A.C.;HUARAZ CENTER HOSTAL;;;;919143707;JR.;MARISCAL ANDRÉS AVELINO CÁCERES;391;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;esperanzamaia1997@gmail.com;;Hostal;2 Estrellas;228-2024-Dircetur-A;02-MAY-2024 05:00:00;Leonidas Esperanza De La Cruz Alvarez
20260824;39;20;20607019283;Alvitez S.A.C.;BRUNNING;;;;979137329/74601562;AV.;HUAMACHUCO;768;;;;;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;milagro_alvitez@hotmail.com;;Hotel;2 Estrellas;923-2020;14-DIC-2020 05:00:00;Rosario Isabel Figueroa De Alvitez
20260824;22;12;20480525761;Micnias Srl;ROYAL;;;;74624773/913263598;Calle;SAN JOSE;303 A;2º PISO;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;anavirginiavillalobosvivas@gmail.com;;Hostal;2 Estrellas;570-2016;11-MAR-2016 05:00:00;Victor Raul Saldaña Carmona
20260824;18;18;10447623302;Haro Herrera Jeanet Roxana;AMARYS;;;;44220703;Calle;EL CORTIJO;;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;amarys@hotmail.com;;Hostal;2 Estrellas;302;24-OCT-2012 05:00:00;Jeanet Roxana Haro Herrera
20260824;13;13;10081561830;Llancari Villavicencio, Sabino Hector;WILLCAR;;;;;Calle;HEROES DE TARAPACA;139;;;;;150101;LIMA;LIMA;LIMA;;;Hostal;1 Estrella;468;27-JUL-2020 05:00:00;Sabino Llancari Villavicencio
20260824;54;20;20397742831;Huanchaco Hostal S.R.L.;HUANCHACO;;;;44461688;JR.;VICTOR LARCO;287;;;;;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;;;Hostal;2 Estrellas;173-2011;19-ENE-2011 05:00:00;Ana Amelia Vasquez Wong
20260824;30;16;20498238514;GERALBE E.I.R.L.;MIRADOR DEL MONASTERIO;;;;54225122/958948850/54224923;Calle;ZELA ;301;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;reservas@miradordelmonasterio.pe;;Hostal;3 Estrellas;20498238514-001;15-MAR-2017 05:00:00;Isaias Jorge Cornejo Ocampo
20260824;28;14;20601617987;HOSTAL TINTAYA S.R.L.;TINTAYA;;;;980684941/976655196;AV.;VÍA DEEVITAMIENTO ;2014;;;CI.;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;Hostal;2 Estrellas;CERTIFICADO Nº 657-2024;10-DIC-2024 05:00:00;Luis Fernando Linares Guerrero
20260824;17;17;10166159330;Sulca Campon, Dani;IMPERIO KALLPA;;;;939827436;JR.;ORTIZ ARRIETA;370;;A MEDIA CUADRA DEL MERCADO MODELO ;CI.;;010101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;danisulcacampon9@gmail.com;;Hostal;2 Estrellas;001-2023;10-FEB-2023 05:00:00;Dani Sulca Campon
20260824;38;21;20604674744;Servicos Generales Ibepam S.C.R.L.;MELIANA;;;;54220047;Calle;MANUEL UGARTECHE -;309;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;hotelmelianaaqp@gmail.com;ww.hotelmeliana.com.pe;Hotel;3 Estrellas;Certificado 049-2021-GRA/GRCET;28-OCT-2021 05:00:00;Carol Ibeth Carpio Chavez
20260824;35;19;20486469308;Tinkuy E.I.R.L.;TINKUY;;;;931671569;CAR.;MARGINAL KM 11;;;ANEXO VILLA PROGRESO;;;120301;JUNÍN;CHANCHAMAYO;CHANCHAMAYO;hola@tinkuy.pe;;Hostal;3 Estrellas;CERTIFICADO N° 022-2019-GRJ-DIRCETUR;27-SEP-2019 05:00:00;Clelia Anita Signori Passuni
20260824;18;12;10192372572;BECERRA ZAMORA, JUAN JOSE;CESAR´S PALACE;;;;;JR.;LEONCIO PRADO;1;A;;;;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;;;Hostal;3 Estrellas;411-2014;20-MAY-2014 05:00:00;Juan Jose Becerra Zamora
20260824;20;10;10180176395;CABRERA ZAVALETA, JOSE;CZ;;;;;Calle;BOLOGNESI;816;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;cz@hotmail.com;Hostal;2 Estrellas;286-2012;27-AGO-2012 05:00:00;Jose Cabrera Zavaleta
20260824;32;20;17103470170;Fernandez Tapia Oswaldo;LAS VEGAS;;;;74758853;Calle;JOSE PARDO;247;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;Hotel;1 Estrella;745-2018;13-AGO-2018 05:00:00;Oswaldo Fernandez Tapia
20260824;16;11;20607518051;YURACK SONQO E.I.R.L;SOL & LUNA;;;;999222894;JR.;LOS FRESNOS MZ: C LT: 23;;;;;URB. LOS PORTALES;100102;HUÁNUCO;HUÁNUCO;AMARILIS;yesenia29.salas@gmail.com;;Hostal;2 Estrellas;0023-2023;28-DIC-2020 06:00:00;Maria Yesenia Salas Ordoñez
20260824;84;43;20548962553;Inmobiliaria Señor De Chilca S.A.C.;ACOLLA;;;;64252817;JR.;ANTONIO LOBATO;505;;;;;120114;JUNÍN;HUANCAYO;EL TAMBO;;;Hotel;3 Estrellas;Certificado N 0025-2017-GRJ-DIRCETUR;23-FEB-2017 05:00:00;Irma Yaringaño Camarena
20260824;40;20;10181382941;Brito Camacho, Lumber;ACUARIO´S;;;;;AV.;PRIMAVERA S/N;;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;3 Estrellas;235-2011;28-OCT-2011 05:00:00;Lumber Brito Camacho
20260824;25;20;10435959232;GARAY RAMIREZ RIDEL RAUL;HOTEL HAWAI VIP ;;;;991705086;VIA;URB. LEONCIO PRADO ;;;;URB.;LEONCIO PRADO MZ.G, LT.4;100102;HUÁNUCO;HUÁNUCO;AMARILIS;raul86_8@hotmail.com;;Hotel;1 Estrella;0005-2024;25-JUL-2024 05:00:00;Ridel Raul Garay Ramirez
20260824;20;20;20611986450;CASA HACIENDA SANTA ROSA E.I.R.L.;CASA HACIENDA SANTA ROSA;;;;;Calle;LOS SAUCES;120;;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;casadecampo.cajamarca@gmail.com;;Hotel;3 Estrellas;532-2021;01-DIC-2021 05:00:00;Luis Fernando Castañeda Vizconde
20260824;33;24;10224910920;Ramon De Portugal Elvira Teodosia;KAN CUN;;;;62512780;JR.;28 DE JULIO;940;;;;;100101;HUÁNUCO;HUÁNUCO;HUANUCO;cfdg_hoteleria@hotmail.com;;Hostal;2 Estrellas;066-2013;23-JUL-2013 05:00:00;Elvira Teodosia Ramon De 
20260824;16;13;10428135437;Sosa Cabrera, Sandra Madeleini;MARY;;;;952541555;AV.;9 DE OCTUBRE;1260;;;P.J.;9 DE OCTUBRE;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;sosa.madeleini@gmail.com;;Hostal;2 Estrellas;571-2016;14-MAR-2016 05:00:00;Sandra Madeleini Sosa Cabrera
20260824;43;22;20602260543;GROUP TERRAZZO SOCIEDAD ANONIMA - GROUP TERRAZO S.A.C.; CORONADO;;;;952885353/52576028;Calle;FEDERICO BARRETO;265;;;CI.;;230101;TACNA;TACNA;TACNA;;;Hotel;2 Estrellas;046-2018-Dt;31-MAY-2018 05:00:00;Piedad Blanca Marca Flores
20260824;13;8;10283009942;LAURENTE GARCIA DELIA;EL MIRADOR;;;;;Calle;EL MIRADOR;K-8;;PUEBLO DE QUINUA;VL.;PUEBLO DE QUINUA;050108;AYACUCHO;HUAMANGA;QUINUA;delialaurentegarcia1977@gmail.com;;Hostal;1 Estrella;CERT. N° 050-2024;09-MAY-2024 05:00:00;Delia Laurente Garcia
20260824;30;20;10700603470;Diaz Diaz, Jose Jefferson;MILPO;;;;744495326/921075416;AV.;REPUBLICA DE PANAMA OESTE;1955;;;;;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;jefferson_10_1@hotmail.com;facebook:hotelmilpo;Hotel;2 Estrellas;882-2020;11-FEB-2020 05:00:00;Jose Jefferson Diaz Diaz 
20260824;21;13;10275776071;LLAMOCTANTA SILVA, ELVIA GLADIS;EL PRINCIPE;;;;949492579/74602335;AV.;SAENZ PEÑA;445;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;elvita_2310@hotmail.com;;Hostal;3 Estrellas;543-2020;11-SEP-2020 05:00:00;Elvia Gladis Llamoctanta Silva
20260824;57;28;20479900338;Servicios Turisticos San Eduardo E.I.R.L.;SAN EDUARDO;;;;978006774;Calle;7 DE ENERO SUR;267;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;hotel.saneduardo@hotmail.com;;Hostal;2 Estrellas;830-2019;04-OCT-2019 05:00:00;Jose Perez Mego
20260824;32;16;10072509035;JULCAPOMA ARROYO, ANA MARIA;HOSTAL LOS CLAVELES;;;;701669;Calle;MZA. E LOTE. 4;;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;2 Estrellas;470-2014;25-DIC-2014 05:00:00;Ana Maria Julcapoma Arroyo
20260824;40;21;20610661531;MULTISERVICIOS ALAMO S.A.C.;EL ALAMO;;;;54211010/999029640;Calle;AYACUCHO;217;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;hotel@alamoaqp.com;www.alamoaqp.com;Hotel;2 Estrellas;Certificado 035-2024-GRA/GRCET/SGT;09-SEP-2024 05:00:00;Jorge Luis Ttica Gaspar
20260824;39;21;20610242643;ALADIE TRAVEL E.I.R.L.;ERAS HOTEL;;;;996621761/74236333;Calle;VICENTE DE LA VEGA;851;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;hotelerasselecti@gmail.com;ERAS HOTEL;Hotel;3 Estrellas;996-2024;11-JUN-2024 05:00:00;Mercedes Fiorella Elizabeth Burga Pecsen
20260824;47;34;10416296711;Celis Sirlopu Antonio Giancarlo;ITALIA I;;;;74204417/950703548;AV.;ARICA;1156;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;italiahoteles@gmail.com;www.hotelesitalia.com;Hotel;2 Estrellas;743-2018;10-AGO-2018 05:00:00;Antonio Giancarlo Celis Sirlopu
20260824;82;41;20603605447;CORPORACION HOTELERA JJ S.A.C.;ARIANA;;;;;PRLG;LA MARQUEZA;;;;URB.;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;3 Estrellas;779-2018;25-SEP-2018 05:00:00;Jimmy Henry Pazo Alfaro
20260824;52;26;20604928932;Grupo Verza S.A.C.;IMPERIAL;;;;956459678;LT.;LAAS CASUARINAS ;MZ. T;LOTE 7;;URB.;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;av2_verastegui@hotmail.com;;Hotel;1 Estrella;811-2019;10-JUL-2019 05:00:00;Arnaldo David Verastegui Zamudio
20260824;47;22;10801833646;FIGUEROA DIAZ, HILDA;CASA DE TURISTAS;;;;943868066;Calle;7 DE ENERO SUR;229;;;URB.;SAN EDUARDO;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;casadeturistas@hotmail.com;;Hotel;3 Estrellas;863-2020;16-ENE-2020 05:00:00;Hilda Figueroa Diaz
20260824;84;42;20128719297;Hotel Pacifico Srl;PACIFICO;;;;998463276;AV.;28 DE JULIO;478;;;;;150801;LIMA;HUAURA;HUACHO;hotelpacificohuacho@yahoo.com;www.hotelpacifico.com.pe;Hotel;3 Estrellas;020-08-10-Dircetur -;03-SEP-2010 05:00:00;Luz Angelica Alza Leon
20260824;18;13;10403639317;CACERES QUISPE GIOVANNA;PALACE INN;;;;;JR.;DOS DE MAYO 236;;;;;;080901;CUSCO;LA CONVENCIÓN;SANTA ANA;;;Hostal;2 Estrellas;016-2024;03-JUL-2024 05:00:00;Giovanna Caceres Quispe
20260824;20;10;10193369311;BEYODAS SALINAS, NANCY YOLANDA;BAMBINO´S;;;;;JR.;ATAHUALPA;110;;;;;130401;LA LIBERTAD;CHEPÉN;CHEPEN;;;Hostal;3 Estrellas;481-2015;18-FEB-2015 05:00:00;Nancy Yolanda Beyodas Salinas
20260824;46;25;10176331807;Acosta Torres, Jimmy Omar;MACHU PICCHU;;;;979778193;Calle;RODRIGUEZ DE MENDOZA MZ;6;;;;LTE 11;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;;;Hostal;2 Estrellas;591-2016;16-JUN-2016 05:00:00;Jimmy Omar Acosta Torres
20260824;92;42;20602053793;CONSTRUCTORA RETAMAYO S.A.C.;RETAMAYO;;;;956674668;AV.;CAMINO HUACACHINA;-;;;;URB. LA ESTANCIA HUACACHINA MZA. A LOTE 01;110101;ICA;ICA;ICA;leidyclaudia@icloid.com;;Hotel;1 Estrella;0275-2024;13-JUN-2024 05:00:00;Julio Fredy Echegaray Carbajal
