FECHA_CORTE;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TELEF1;TELEF2;TELEF3;TELEF4;E_MAIL;PAGINA_WEB;CLASE;TIPO_AGENCIA;DES_SERVICIO;MODALIDAD_AUTORIZADA;REP_LEGAL;NRO_CERTIFICADO;FECHA_EXPEDICION
20260824;20610050337;SILVESTRE EXPEDITIONS E.I.R.L.;SILVESTRE EXPEDITIONS;JR.;MARCO RUIZ MZ. 7Z LOTE 21;;;;CI.;PUERTO MALDONADO;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;;;;941466215/974558148;sanchezkurimoto@hotmail.com;;Operador de Turismo;Digital;;;Karina Kurimoto Malaga De Sanchez;053-2025-AAVV;03-MAR-2025 05:00:00
20260824;20546496067;INKALLPA TOURS SAC;INKALLPA TOURS S.A.C;JR.;MANUEL A. ODRIA N° 948 EL PROGRESO INT 401 ALT GRIFO PRIMAX KM 20 AV. TUPAC;;;;;;150106;LIMA;LIMA;CARABAYLLO;;;;992739884;reservas@inkallpatours.com;;Minorista;Digital;;;Carmen Mercedes Calderon Delgadillo;D000402-2025-MML-GDE-ST;28-AGO-2025 05:00:00
20260824;20601482798;SAYANI TOURS E.I.R.L.;SAYANI TOURS;AV.;CARLOS IZAGUIRRE;785;201;;;;150117;LIMA;LIMA;LOS OLIVOS;;;;968169269;info.sayanitours@gmail.com;;Minorista, Operador de Turismo;Presencial;;;Grabiela Rosales Sanchez;799 - dgpdt;01-AGO-2019 05:00:00
20260824;20614272695;WOND TRAVEL E.I.R.L.;WOND TRAVEL;JR.;HANAN CUZCO;117;;;URB.;POPULAR TAHUANTINSUYO;150112;LIMA;LIMA;INDEPENDENCIA;;;;907876355;contacto@wondtravel.com;www.wondtravel.com;Minorista, Operador de Turismo;Digital;;;Fiorella Milagros Brandes Diaz;D000461-2025-MML-GDE-ST;26-SEP-2025 05:00:00
20260824;20611453346;ALTITUDE EXPERIENCE PERU E.I.R.L.;ALTITUDE PERU;VIA;SAN ISIDRO - OLLANTAYTAMBO;;;;;;081306;CUSCO;URUBAMBA;OLLANTAYTAMBO;;;;972153449;info@altitudeexperience.com;altitude-peru.com;Minorista, Operador de Turismo;Digital;;;Robinzon Gutierrez Llanos;528-2025;30-SEP-2025 05:00:00
20260824;20614627272;CORPORACIÒN DE EVENTOS Y TURISMO SR. DE QOYLLORITY S.A.;EVENTUR´S S.A.;VIA;URB. MANUEL PRADO  B-8;;;;;;080101;CUSCO;CUSCO;CUSCO;;;;974796378;eventurs20@gmail.com;;Operador de Turismo;Presencial;;;Yesenia Chile Letona;552-2025;13-OCT-2025 05:00:00
20260824;20606048018;Coorporacion Famoguer E.I.R.L.;VIAJA BARATO PERÚ;AV.;ALCAZAR;992;;;;;150128;LIMA;LIMA;RÍMAC;;;;15037228;coorporacionfamoguer@gmail.com;www.facebook.com/viajabaratoperu;Minorista;Presencial;;;Jaime Artaro Olaya Fernandez;721 - MINCETUR;04-MAR-2022 05:00:00
20260824;20609241056;Ethniko Group E.I.R.L;ETHNIKO GROUP E.I.R.L;VIA;ALEJANDRO TABOADA;;;;URB.;ALEJANDRO TABOADA F 11 -PARIÑAS;200701;PIURA;TALARA;PARIÑAS;;;;958123984;ethnikogroup@gmail.com;;Operador de Turismo;Digital;;;Walter Adrian Lengua Veintimilla;-004-2022;18-ABR-2022 05:00:00
20260824;20564147541;Machupicchu Picture Tours Anda Pictures E.I.R.L.;MAC PIC TOURS AND PICTURES;VIA;URB. LA FLORIDA, PSAJE LOS GIRASOLES MZ. J LT 12;;;;;;080108;CUSCO;CUSCO;WANCHAQ;;;;984861099;diobacon2@hotmail.com;www.macpictours.com;Operador de Turismo;Digital;;;Dionel Baca Collantes;296-2025;05-JUN-2025 05:00:00
20260824;20604568308;D & A AGENCIA DE VIAJES S.A.C.;D&A AGENCIA DE VIAJES SAC;AV.;CARLOS IZAGUIRRE 216 PISO 1- OFICINA 1 A-12;;;;;;150112;LIMA;LIMA;INDEPENDENCIA;;;;942987396;reservas.dyatravel@gmail.com;www.dyatravel.com.pe;Minorista;Digital, Presencial;;;Dante Edgar Diaz Quispe;D000326-2025-MML-GDE-ST;30-JUN-2025 05:00:00
20260824;20493030257;Servicios Turisticos Sanmi Tours  E.I.R.L.;SANMI TOURS;Calle;ALCANFORES;257;105;;;;150122;LIMA;LIMA;MIRAFLORES;;;;997715573;turismo@sanmitours.com;www.sanmitours.com;Minorista;Presencial;;;Gladys Filida Ccatamayo Perez De Chuquichanca;469 - DGPDT;22-MAR-2018 05:00:00
20260824;10769802989;VELASQUEZ AVENDAÑO MABEL JENY;PERUVIAN TRAVELER;Calle;01;;;;A.H.;LOS CEDROS DEL RIO CHANCHAMAYO;120301;JUNÍN;CHANCHAMAYO;CHANCHAMAYO;;;;930926559;jenyvelasquez27@gmail.com;;Operador de Turismo;Digital;;;Mabel Jeny Velasquez Avendaño;Constancia N° 202-2025-GRJ-DIRCETUR;21-JUL-2025 05:00:00
20260824;10728122116;BUSTAMANTE NACIMENTO VALERY MIRELLA;AVIOR TRAVEL TOURS;Calle;LA CONDAMINE;397;;;;;160101;LORETO;MAYNAS;IQUITOS;;;;972595385;lucain2012@hotmail.com;;Minorista;Presencial;;;Valery Mirella Bustamante Nacimento;169-2025-GRL-GERCETUR;31-JUL-2025 05:00:00
20260824;20603775784;DOMINGUEZ INVESTMENTS S.A.C.;VISTA HERMOSA ECORESORT;JR.;DOS DE MAYO;531;;;;;010101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;;;;972745364;gessublest@gmail.com;;Operador de Turismo;Presencial;;;Alex Rafael Dominguez Melendez;010-2025;25-JUN-2025 05:00:00
20260824;20612507547;PERU LATITUDES TOURS E.I.R.L.;PERU LATITUDES TOURS;JR.;GALDEANO Y MENDOZA;655;;;URB.;PARQUE UNIÓN;150101;LIMA;LIMA;LIMA;;;;908906190;info@perulatitudestours.com;WWW.PERULATITUDESTOURS.COM;Minorista, Operador de Turismo;Digital;;;Ivette Lourdes Casapia Zamora;D000383-2025-MML-GDE-ST;22-AGO-2025 05:00:00
20260824;10447571809;AHUANARI ELENO LOYDA ADRIANA;PURIKUQ VIAJES;JR.;CONDAMINE;520;;;;;160101;LORETO;MAYNAS;IQUITOS;;;;904042805;purikuqventas01@gmail.com;;Operador de Turismo;Presencial;;;Loyda Adriana Ahuanari Eleno;177-2025-GRL-GERCETUR;09-SEP-2025 05:00:00
20260824;20610720812;QANTU TURISMO E.I.R.L.;QANTU TRAVEL;AV.;CARLOS IZAGUIRRE 995 URB. COVIDA;;;;;;150117;LIMA;LIMA;LOS OLIVOS;;;;967520586;qantu.turismo@gmail.com;;Minorista;Digital;;;Osiris Jeri Condori;D000441-2025-MML-GDE-ST;22-SEP-2025 05:00:00
20260824;20490751972;MUNDO TURISMO PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - MUNDO TURISMO PERU S.R.L.;MUNDO TURISMO PERU;AV.;SOL;130;;;;;080101;CUSCO;CUSCO;CUSCO;;;;955695333;mundoturismoperu@gmail.com;;Operador de Turismo;Presencial;;;Darwin Ferro Quispe;535-2025;03-OCT-2025 05:00:00
20260824;20534980273;PERU DESERT E.I.R.L.;PERU DESERT;Calle;FERMIN DEL CASTILLO;N° S/N;;;;;110301;ICA;NASCA;NASCA;;;;950560750;info@perudesert.com;www.perudesert.com;Operador de Turismo;Digital;;;Jose Augusto Hernandez Davila;195-2019;02-AGO-2021 05:00:00
20260824;10105482669;VERDE ROMAÑA CLAUDIA BEATRIZ;ANDES TRAVEL PERU;Calle;AVIFAP-LACRUCETA III;BLOCK 9;;;;;150140;LIMA;LIMA;SANTIAGO DE SURCO;;;;994291748;turismo.andestravelperu@gmail.oom;www.andestravelperu.com;Operador de Turismo;Digital;;;Claudia Beatriz Verde Romaña;CONSTANCIA N° D000494-2025-MML-GDE-ST;13-OCT-2025 05:00:00
20260824;20602949223;365 VIAJES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - 365 VIAJES E.I.R.L.;365 VIAJES;Calle;TRIUNFO N° 392 OFIC. 218;;;;;;080101;CUSCO;CUSCO;CUSCO;;;;84217108;365viajescusco@gmail.com;www.365viajes.com;Operador de Turismo;Digital, Presencial;;;Rosario Del Pilar Ure Serrano;560-2025;21-OCT-2025 05:00:00
20260824;20604652601;Technology Capital Partners S.A.C;EXPERIENCIAS;Calle;CANTUARIAS;160;901;;;;150122;LIMA;LIMA;MIRAFLORES;;;;14801128;informes@experiencias.com.pe;www.experiencias.com.pe;Operador de Turismo;Digital;;;Ruben Andre Meza Mires;707 - MINCETUR;15-FEB-2022 05:00:00
20260824;20603588038;Zaal Transporte Y Turismo E.I.R.L.;INCAS VIAJES Y TURISMO;Calle;PADRE URRACA;185;2DO. PISO;;;;150136;LIMA;LIMA;SAN MIGUEL;;;;17461667/997895237;administracion@incasviajesyturismo.com;www.incasviajesyturismo.com;Minorista;Digital;;;Walter Raphael Delgado De La Flor Goicochea;160 - D.S.N° 005-2020-MINCETUR;05-OCT-2020 05:00:00
20260824;20613688553;MARKET TEAM PERU E.I.R.L.;INSIGHT PERU TRAVEL;Calle;LA DATILERA ;141;;;URB.;LOS SAUCES ETAPA 2;150141;LIMA;LIMA;SURQUILLO;;;;929522559/993490888;ogamarra@outlook.com.pe;Fb: Insight Peru Travel;Operador de Turismo;Digital;;;Oscar Ruben Gamarra Dominguez;CONSTANCIA N° D000170-2025-MML-GDE-ST;02-ABR-2025 05:00:00
20260824;20601109540;Puma Expeditions S.A.C;PUMA  PERUEXPEDITIONS;AV.;SOL;350;;;;;080101;CUSCO;CUSCO;CUSCO;;;;994343704;operations@pumaperu.org;WWW.PUMAPERU.ORG;Minorista;Presencial;;;Haydee Camila Alfaro Rodriguez;246-2025;16-MAY-2025 05:00:00
20260824;20107196073;Centro De Viajes Y Servicios Turisticos;TURICENTRO;AV.;JOSE PARDO;497;;;;;150122;LIMA;LIMA;MIRAFLORES;;;;14461942/990666410;turicentro@turi-centro.com;;Mayorista, Minorista, Operador de Turismo;Presencial;;;Mercedes Caridad Moreno Contreras;676 - MINCETUR;04-ENE-2022 05:00:00
20260824;20609496275;Mundo Turístico Y Servicios S.A.C.;NEW TRAVEL;AV.;JAVIER PRADO ESTE;6210;205;;;;150114;LIMA;LIMA;LA MOLINA;;;;987043523;mundoturistico.servicios@gmail.com;;Minorista, Operador de Turismo;Digital;;;Yufon Hilary Pong Galvez;823-MINCETUR;21-JUN-2022 05:00:00
20260824;20492438473;Dika Aventure Travel Eirl;DIKA TRAVEL PERÚ;JR.;ERNESTO DIEZ CANSECO;236;402;;;;150122;LIMA;LIMA;MIRAFLORES;;;;987540596;reservas@dikatravelperu.com;www.dikatravelperu.com;Mayorista;Presencial;;;Carlos Antonio Miranda Velasquez;948 - DGPDT;16-ENE-2020 05:00:00
20260824;20601041091;CORDILLERA TOURS E.I.R.L.;MACHUPICCHU CORDILLERA TRAVEL ;AV.;ARGENTINA EL MIRADOR C-7;;;;;;080101;CUSCO;CUSCO;CUSCO;;;;943721259;WILLYINTI08@GMAIL.COM;WWW.MACHUPICCHUCORDILLERATRAVEL.COM;Operador de Turismo;Digital;;;Willenthon Roman Trujillo;445-2025;21-AGO-2025 05:00:00
20260824;20614670291;COORPORACION GRUPO TIERRA BIRU S.A.C;TIERRA BIRU;Calle;MARIANO SANTOS  LT.  G 5  URB. LOS LICENCIADOS;;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;;;;974540289/984458557;info@tierrabiruexpeditions.com;www.tierrabiruexpedition-com;Operador de Turismo;Digital;;;Livia Huari Surco;496-2025;12-SEP-2025 05:00:00
20260824;20604032599;Tours Daniel E.I.R.L.;TOURS DANIEL;JR.;MENDIBURU;965;;;;;150122;LIMA;LIMA;MIRAFLORES;;;;990394566;toirsdanielreps@gmail.com;www.toursdaniel.com;Operador de Turismo;Digital;;;Daniel Guido Ramos Espinoza;553 - MINCETUR;02-SEP-2021 05:00:00
20260824;20507732217;CENTRALIZED TELEMARKETING S.A.C.;CENTRALIZED TELEMARKETING;AV.;JOSE PARDO;620;18;;;;150122;LIMA;LIMA;MIRAFLORES;;;;;jruiz@centralizedcorp.com;www.ctelemarketing.com;Minorista;Presencial;;;Maria Rebeca Monteverde Calvo De Otero;-;
20260824;20613218999;SANKA TRAVEL E.I.R.L.;NM VIAJES;AV.;PASEO DE LA REPUBLICA;768;;;;;150108;LIMA;LIMA;CHORRILLOS;;;;962641238;yhuacchillo@nmviajes.com;www.nmviajes.com;Minorista;Digital, Presencial;;;Betsy Yakelyn Huacchillo Cunya;D000096-2025-MML-GDE-ST;28-FEB-2025 05:00:00
20260824;10430634297;ACEVEDO SILVANO LUIS ALBERTO;TUNCHE WASI EXPEDITIONS;Calle;07 DE ABRIL MZ L LT 28;;;;;;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;;;;995235049;reservas.tunchewasilodge@gmail.com;www.tunchewasilodge;Minorista;Digital;;;Luis Alberto Acevedo Silvano;154-2025-GRL-GERCETUR;16-JUN-2025 05:00:00
20260824;20614378701;WHERENEXT TRAVEL PERU S.A.C.;WHERENEXT TRAVEL PERU;AV.;VELASCO ASTETE N° 1418;;;;;;150140;LIMA;LIMA;SANTIAGO DE SURCO;;;;985591968;fiorella@wherenext.com;;Operador de Turismo;Digital;;;Fiorella Ana Isabel Freyre Armestar;D000328-2025-MML-GDE-ST;02-JUL-2025 05:00:00
20260824;20530784356;EMPRESA DE TRANSPORTES TURISTICOS SUIZA PERUANA S.R.L;SUIZA PERUANA;JR.;LOS LIBERTADORES;225;;;;;020105;ÁNCASH;HUARAZ;INDEPENDENCIA;;;;943489685/428149;transportesuizaperuana@gmail.com;www.suizaperuana.com;Operador de Turismo;Presencial;;;Cristina Aurelia Lazaro Fernandez;124-2019-DIRCETUR-ANCASH;30-OCT-2019 05:00:00
20260824;20605301461;Iyotour E.I.R.L.;-;AV.;LARCO;880;7-714;;;;150122;LIMA;LIMA;MIRAFLORES;;;;993292767;tommy@iyotour.com;;Mayorista, Minorista;Presencial;;;Gladys Jacqueline Trauco Lozano;878 - DGPDT;14-OCT-2019 05:00:00
20260824;20604407371;AGENCIA DE VIAJES Y TURISMO EXPLORANDO TINGO MARIA TOURS S.A.C.;EXPLORANDO TINGO MARIA;AV.;ALAMEDA PERÚ;413;;AL FRENTE DE PADRES  FRANCISCANOS Y AL COSTADO DE BITEL;;;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;;;;959578266;explorandotingomaria2019@gmail.com;https://explorandotingomaria.com/;Operador de Turismo;Digital;;;Luis Angel Palomino Meza;0002-2025-GRH-GRDE-DRCET-AGVT;03-FEB-2025 05:00:00
20260824;20535978159;HC VIAJES E.I.R.L.;HC VIAJES;AV.;DEL PACIFICO;180;1104;;;;150136;LIMA;LIMA;SAN MIGUEL;;;;13223075;informes@hcviajes.com.pe;www.hcviajes.com.pe;Minorista;Digital;;;Alonso Octavio Ibañez Bonilla;CONSTANCIA N°229-DGPDT;09-NOV-2020 05:00:00
20260824;20604802980;Arenas Torres Transportes S.R.L.;TITIVIAJES;VIA;MZ. R LTE. 30-A;;;;;;150137;LIMA;LIMA;SANTA ANITA;;;;955785861;soporte.titivan@gmail.com;www.titivan.com;Operador de Turismo;Digital;;;Noemi Madeleyde Torres Aguilar;223 - D.S.N° 005-2020-MINCETUR;05-NOV-2020 05:00:00
20260824;20613040197;RAABTA TRAVEL AND SERVICE S.A.C.;RAABTA TRAVEL;PQ.;EL ROSEDAL;335;202;;C.H.;CIUDAD SATÉLITE SANTA ROSA;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;925523359;gerencia@raabtatravel.com;https://raabtatravel;Minorista, Operador de Turismo;Digital;;;Sharitina Belen Trillo Pineda;CONSTANCIA N° 009-2025-GRC/GRDE;11-MAR-2025 05:00:00
20260824;10104899728;YOLANDA EUGENIA PAREDES CHAVESTA;TURISMO CARAZ;JR.;SAN MARTIN;1023;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;950536977;yoliep_2134@exploriatrips.com;;Operador de Turismo;Presencial;;;Yolanda Eugenia Paredes Chavesta;077-2022-DIRCETUR-ANCASH;02-JUN-2022 05:00:00
20260824;20349261236;Domicol Tours S.A.;DOMICOL TOURS;JR.;DE LA UNION;1075;;;;;150101;LIMA;LIMA;LIMA;;;;14272202;fransuo76@hotmail.com;;Minorista;Presencial;;;Juan Edgardo Dominguez Ramon;563 - DGPDT;03-SEP-2018 05:00:00
20260824;20601257476;Carimar Viajes & Turismo E.I.R.L.;.-.;AV.;PIRAMIDE DEL SOL;449;A;;;;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;;;;943589705;supervisora@carimarviajes.com;www.carimarviajes.com;Operador de Turismo;Presencial;;;Carol Haymeé Chávez Jiménez;790-DGPDT;17-JUL-2013 05:00:00
20260824;20110398124;Paseos Amazonicos Ambassador S R Ltda;PASEOS AMAZONICOS;AV.;BAJADA BALTA;131;204;;;;150122;LIMA;LIMA;MIRAFLORES;;;;12417576;conta2010paa@hotmail.com;www.paseosamazonicos.com;Operador de Turismo;Presencial;;;Danilo Enrique Peña Serra;037-2016-DGPDT;13-SEP-2016 05:00:00
20260824;20607964832;PACHAINCA CUSCO TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;PACHAINCA CUSCO TOURS;Calle;MELOC 445;;;;;;080101;CUSCO;CUSCO;CUSCO;;;;946670670;PACHAINCATOURS@GMAIL.COM;WWW.PACHAINCA.COM;Minorista;Digital;;;Milagros Grajeda Quispe;338-2025;03-JUL-2025 05:00:00
20260824;20604839883;INVERSIONES ITA TOURS E.I.R.L.;INVERSIONES ITA TOURS EIRL;AV.;LIMA NORTE 121 DPTO 202;;;;;;150118;LIMA;LIMA;LURIGANCHO;;;;956249015;reservas.itatours@gmail.com;;Minorista;Digital;;;Jose Ismael Chavez Angeles;D000336-2025-MML-GDE-ST;07-JUL-2025 05:00:00
20260824;20495634851;Alcicafrep. Vip Tours In God We Trust- Srl;  ALCICAFREP. VIP TOURS IN GOD WE TRUST- SRL;JR.;AMALIA PUGA;661;;;CI.;CENTRO HISTÓRICO DE CAJAMARCA;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;;76362529/949676702;a.vip.tours002@gmail.com;;Operador de Turismo;Presencial;;;Edelmira Lorena Vigo Intor;CONSTANCIA S/N  - 2016;21-ABR-2016 05:00:00
20260824;20534780185;E & N Huamanga Tours S.R.L.;E&N HUAMANGA TOURS - SEDE PRINCIPAL;JR.;9 DE DICIEMBRE;139;;;;;050101;AYACUCHO;HUAMANGA;AYACUCHO;;;;;info@enhuamangatours.com;www.enhuamangatours.com;Operador de Turismo;Presencial;;;Ederson Avendaño Cisneros;098-2019;02-AGO-2019 05:00:00
20260824;20608857304;TERRANOVA GROUP SOCIEDAD ANONIMA CERRADA - TERRANOVA GROUP S.A.C.;AVENTURA PARK CANCHAQUE;JR.;FRANCISCO OCAÑA;158;CANCHAQUE;;;;200302;PIURA;HUANCABAMBA;CANCHAQUE;;;;928921416;aventuraparkcanchaque@gmail.co;;Operador de Turismo;Presencial;Turismo de Aventura;Canopy/Zipline, Zipline Bike;Yezlyn Yhoan Orozco More;011-2022;19-AGO-2022 05:00:00
20260824;20613977547;INTI TRAVEL EXPEDITIONS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;INTI TRAVEL EXPEDITIONS;LT.;RAMIRO PRIALE T-5;;;;;;080106;CUSCO;CUSCO;SANTIAGO;;;;956277296;INTITRAVELEXPEDITIONS@GMAIL.COM;INTITRAVELEXPEDITIONS.COM;Minorista;Digital;;;Martina Karina  Pereira  Grajeda;238-2025;13-MAY-2025 05:00:00
20260824;20482569880;VIBALR TOURS E.I.R.L;VIBALR TOURS;JR.;2 DE MAYO;569;1;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;;958139576;toursvibal@gmail.com;;Operador de Turismo;Presencial;;;Tracy Nicole Villena Balarezo;CONSTANCIA Nº 206-2025-DIRCETUR.CAJ;06-MAY-2025 05:00:00
20260824;20614039389;GRUPO PERU EXOTICO S.A.C.;PERU EXOTICO;AV.; FRANCISCO BOLOGNESI N° 452 ;;;;URB.;PILAS;150135;LIMA;LIMA;SAN MARTÍN DE PORRES;;;;919592833;info@peruexotico.com;;Operador de Turismo;Digital;;;Digmer Delmer Leyva Campos;D000235-2025-MML-GDE-ST;08-MAY-2025 05:00:00
20260824;20449559381;Representaciones Y Servicios G&V E.I.R.L.;REPRESENTACIONES Y SERVICIOS G&V E.I.R.L.;JR.;CUSCO;355;;;;;050101;AYACUCHO;HUAMANGA;AYACUCHO;;;;988257878;ericknave@hotmail.com;;Operador de Turismo;Presencial;;;Erick Esteban Guillen Villantoy;012-2022;22-MAR-2022 05:00:00
20260824;10728122116;BUSTAMANTE NACIMENTO VALERY MIRELLA;VIAJES Y DESTINOS;JR.;LA CONDAMINE;411;;;;;160101;LORETO;MAYNAS;IQUITOS;;;;972595385;lucain2012@hotmail.com;River travel agency (Facebook);Minorista;Presencial;;;Valery Mirella Bustamante Nacimento;168-2025-GRL-GERCETUR;31-JUL-2025 05:00:00
20260824;20614685671;LIMA PERU TRIP S.A.C.;LIMA PERU TRIP;JR.;AZAHARES;188;;;;;150143;LIMA;LIMA;VILLA MARÍA DEL TRIUNFO;;;;980742583;limaperutrip@gmail.com;WWW.LIMAPERUTRIP.COM;Operador de Turismo;Digital;;;Alvaro Del Aguila Campoverde;D000430-2025-MML-GDE-ST;17-SEP-2025 05:00:00
20260824;20614372746;SL ANACONDA TRAVEL TOURS E.I.R.L.;ANACONDA TRAVEL TOURS;JR.;MANCO CAPAC;217;;;BA.;BARRIO CERCADO;220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;;;;947202190/926159515/929903563;informes@anacondatraveltour.com;www.anacondatraveltours.com;Minorista, Operador de Turismo;Digital, Presencial;;;Anlli Carolina Purihuaman Lucero;CONSTANCIA N°030-2025-GRSM-DIRCETUR-SM;09-SEP-2025 05:00:00
20260824;20602119379;Anubhav Perú S.A.C.;ANUBHAV PERÚ;AV.;SIMON BOLIVAR;850;303;;;;150121;LIMA;LIMA;PUEBLO LIBRE;;;;975032655;;;Operador de Turismo;Presencial;;;Aide Marieta Valenzuela Ibarcena;323 - DGPDT;04-AGO-2017 05:00:00
20260824;20608186892;World Benefits Club S.A.C.;WBC;AV.;PETIT THOUARS;1775;;;;;150116;LIMA;LIMA;LINCE;;;;17059782;atencionalcleinte@worldbenefitsclub.com;www.worldbenefitsclub.com;Mayorista;Digital;;;Oscar Daniel Balvin Meza;502 - MINCETUR;19-JUL-2021 05:00:00
20260824;10728122116;BUSTAMANTE NACIMENTO VALERY MIRELLA;AVIOR TRAVEL TOURS;JR.;LA CONDAMINE;481;;;;;160101;LORETO;MAYNAS;IQUITOS;;;;972595385;lucain2012@hotmail.com;;Minorista;Presencial;;;Valery Mirella Bustamante Nacimento;172-2025-GRL-GERCETUR;31-JUL-2025 05:00:00
20260824;20609425491;LUNAYTOURS E.I.R.L.;LUNA Y TOURS;AV.;CARLOS IZAGUIRRE;1955;501;;;;150135;LIMA;LIMA;SAN MARTÍN DE PORRES;;;;972701541;luis.asqui@lunaytours.com;www.lunaytours.com;Minorista;Digital;;;Luis Asqui Mejia;D000365-2025-MML-GDE-ST;13-AGO-2025 05:00:00
20260824;20605873791;CONTRATISTAS INMOBILIARIA M & S S.A.C.;VISAS PRIME;Calle;LUCIO MANCILLA;MZ C;Lote 5;;;;150140;LIMA;LIMA;SANTIAGO DE SURCO;;;;950707575;ventas@visasprime.com;www.visasprime.com;Mayorista, Minorista, Operador de Turismo;Digital;;;Steffani Lizbeth Almonacid Ulloa;D000371-2025-MML-GDE-ST;13-AGO-2025 05:00:00
20260824;20370849308;AMAZONAS EXPLORER S.A.;AMAZONAS EXPLORER;AV.;COLLASUYO;910;;;;;080101;CUSCO;CUSCO;CUSCO;;;;252846/989191252;sales@amazonas.explorer.com;www.amazonas-explorer.com;Operador de Turismo;Digital, Presencial;Canotaje Turístico, Turismo de Aventura;Canotaje, Ciclismo, Kayac;Paul Robert Cripps .;468-2025;28-AGO-2025 05:00:00
20260824;20614631270;AWARMATU TRAVEL PERU S.A.C.;AWARMATU TRAVEL PERU;VIA;APV. QOSQORUNAS MZA. A LT. 1;;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;;;;963870675/997630186;operacionesawarmatutravel@gmail.com;awarmatutravelperu.com;Minorista;Digital;;;Leydi Diana Gutierrez Soto;497-2025;12-SEP-2025 05:00:00
20260824;20604524238;Servicios Integrales De Turismo S.A.C.;TURIBUS;JR.;VIGIL MORELLI;346;;;;;150104;LIMA;LIMA;BARRANCO;;;;997563341;gerencia@turibus.pe;www.turibus.pe;Operador de Turismo;Digital;;;Olga Medina Reyna;249-MINCETUR;19-NOV-2020 05:00:00
20260824;20611185881;HUINGOS TRAVEL E.I.R.L.;HUINGOS TRAVEL;JR.;COLON;281;;;BA.;BARRIO LOS JARDINES;220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;;;;969217041/983433665;huingostravels@gmail.com;;Operador de Turismo;Presencial;;;Dae Catuyska Pinchi Orbe;CONSTANCIA N°032-2025-GRSM-DIRCETUR-SM;16-SEP-2025 05:00:00
20260824;20613251619;ENJOY TRAVEL CRUSIE AND TOURS S.A.C.;ETRAVEL;AV.;ROOSEVELT;6021;OF.623;;URB.;PROLONGACION BENAVIDES;150122;LIMA;LIMA;MIRAFLORES;;;;990314942;sarcelac@gmail.com;;Mayorista, Minorista, Operador de Turismo;Digital;;;Julio Alejandro Del Busto Arcela;D000484-2025-GDE-ST;07-OCT-2025 05:00:00
20260824;20613574515;INVERSIONES TURISTICAS VINICUNCA S.R.L.;VENTTOUR PERU;AV.;PRINCIPAL S/N C.C. DE PAUCARPATA;;;;;;081206;CUSCO;QUISPICANCHI;CUSIPATA;;;;918066772;CONTACTO@VENTTOURPERU.COM;WWW.VENTTOURPERU.COM;Operador de Turismo;Digital;;;Jhoel Cardenas Lazo;269-2025;22-MAY-2025 05:00:00
20260824;10220821108;NAVARRO DE, MARELY ESTELA;CAMILUZ TOURS;AV.;MARIA REICHE;304;;;;;110301;ICA;NASCA;NASCA;;;;56523871;;;Operador de Turismo;Presencial;;;Marely Estela Navarro De Geldres;028-2006/DIRCETUR-DT;25-AGO-2008 05:00:00
20260824;20605653759;GOLF TRAVEL S.A.C.;GOLF TRAVEL S.A.C.;AV.;ELMER FAUCETT;S/N;;CDRA 30 MODULO E OF. 111 - CAC;;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;915956469;GOLFVENTAS4@GMAIL.COM;;Minorista;Presencial;;;Justo Salvador Huamani Mendoza;CONSTANCIA N° 015-2025-GRC/GRDE;17-JUN-2025 05:00:00
20260824;10759796336;ESCATE GAMARRA CARLOS FELIPE;AYACUCHO WARI TRAVEL;AV.;RAMON CASTILLA;783;;DISTRITO ANDRES A. CACERES DORREGARAY;CI.;VIA CEMENTERIO;050116;AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY;;;;926471633;avtayacuchowaritravel@gmail.com;ayacuchowaritravel.odoo.com;Operador de Turismo;Digital;;;Carlos Felipe Escate Gamarra;010-2025;26-JUN-2025 05:00:00
